ID,Image_Entree,Image_Sortie,Label_Num_Entree,Label_Nom_Entree,Label_Num_Sortie,Label_Nom_Sortie
418420,418420.jpg,418420_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
286200,286200.jpg,286200_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
498041,498041.jpg,498041_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
643966,643966.jpg,643966_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
315564,315564.jpg,315564_output.jpg,0,Amanita phalloides,2,Coprinus comatus
627074,627074.jpg,627074_output.jpg,2,Coprinus comatus,2,Coprinus comatus
275410,275410.jpg,275410_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
231543,231543.jpg,231543_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
620196,620196.jpg,620196_output.jpg,3,Fuligo septica,3,Fuligo septica
601173,601173.jpg,601173_output.jpg,3,Fuligo septica,3,Fuligo septica
503331,503331.jpg,503331_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
205391,205391.jpg,205391_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
416940,416940.jpg,416940_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
290692,290692.jpg,290692_output.jpg,0,Amanita phalloides,0,Amanita phalloides
292276,292276.jpg,292276_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
595014,595014.jpg,595014_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
679307,679307.jpg,679307_output.jpg,4,Galerina marginata,4,Galerina marginata
168316,168316.jpg,168316_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
583086,583086.jpg,583086_output.jpg,4,Galerina marginata,4,Galerina marginata
296897,296897.jpg,296897_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
314142,314142.jpg,314142_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
171371,171371.jpg,171371_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
60584,60584.jpg,60584_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
668990,668990.jpg,668990_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
139929,139929.jpg,139929_output.jpg,4,Galerina marginata,4,Galerina marginata
108626,108626.jpg,108626_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
126928,126928.jpg,126928_output.jpg,0,Amanita phalloides,0,Amanita phalloides
130749,130749.jpg,130749_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
639217,639217.jpg,639217_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
184245,184245.jpg,184245_output.jpg,0,Amanita phalloides,0,Amanita phalloides
177716,177716.jpg,177716_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
380450,380450.jpg,380450_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
149488,149488.jpg,149488_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
495997,495997.jpg,495997_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
375783,375783.jpg,375783_output.jpg,4,Galerina marginata,4,Galerina marginata
140530,140530.jpg,140530_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
357600,357600.jpg,357600_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
561410,561410.jpg,561410_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
69245,69245.jpg,69245_output.jpg,5,Hypholoma fasciculare,2,Coprinus comatus
614143,614143.jpg,614143_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
404506,404506.jpg,404506_output.jpg,0,Amanita phalloides,0,Amanita phalloides
291573,291573.jpg,291573_output.jpg,0,Amanita phalloides,0,Amanita phalloides
389812,389812.jpg,389812_output.jpg,4,Galerina marginata,4,Galerina marginata
305100,305100.jpg,305100_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
237842,237842.jpg,237842_output.jpg,3,Fuligo septica,3,Fuligo septica
401310,401310.jpg,401310_output.jpg,3,Fuligo septica,3,Fuligo septica
270397,270397.jpg,270397_output.jpg,0,Amanita phalloides,0,Amanita phalloides
214925,214925.jpg,214925_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
594325,594325.jpg,594325_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
295703,295703.jpg,295703_output.jpg,2,Coprinus comatus,2,Coprinus comatus
341882,341882.jpg,341882_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
204460,204460.jpg,204460_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
561951,561951.jpg,561951_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
618830,618830.jpg,618830_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
111882,111882.jpg,111882_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
289315,289315.jpg,289315_output.jpg,0,Amanita phalloides,0,Amanita phalloides
392739,392739.jpg,392739_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
140192,140192.jpg,140192_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
556568,556568.jpg,556568_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
282393,282393.jpg,282393_output.jpg,4,Galerina marginata,4,Galerina marginata
299178,299178.jpg,299178_output.jpg,4,Galerina marginata,4,Galerina marginata
587813,587813.jpg,587813_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
458059,458059.jpg,458059_output.jpg,3,Fuligo septica,3,Fuligo septica
257820,257820.jpg,257820_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
416113,416113.jpg,416113_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
197364,197364.jpg,197364_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
602033,602033.jpg,602033_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
174826,174826.jpg,174826_output.jpg,4,Galerina marginata,4,Galerina marginata
407363,407363.jpg,407363_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
482327,482327.jpg,482327_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
637743,637743.jpg,637743_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
600746,600746.jpg,600746_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
401312,401312.jpg,401312_output.jpg,3,Fuligo septica,3,Fuligo septica
378627,378627.jpg,378627_output.jpg,4,Galerina marginata,4,Galerina marginata
567518,567518.jpg,567518_output.jpg,4,Galerina marginata,4,Galerina marginata
621826,621826.jpg,621826_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
386547,386547.jpg,386547_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
146348,146348.jpg,146348_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
367027,367027.jpg,367027_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
133507,133507.jpg,133507_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
169727,169727.jpg,169727_output.jpg,3,Fuligo septica,3,Fuligo septica
99855,99855.jpg,99855_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
214127,214127.jpg,214127_output.jpg,2,Coprinus comatus,2,Coprinus comatus
378999,378999.jpg,378999_output.jpg,2,Coprinus comatus,2,Coprinus comatus
364997,364997.jpg,364997_output.jpg,4,Galerina marginata,4,Galerina marginata
386621,386621.jpg,386621_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
215608,215608.jpg,215608_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
61193,61193.jpg,61193_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
664495,664495.jpg,664495_output.jpg,2,Coprinus comatus,2,Coprinus comatus
286368,286368.jpg,286368_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
705277,705277.jpg,705277_output.jpg,5,Hypholoma fasciculare,4,Galerina marginata
478497,478497.jpg,478497_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
281606,281606.jpg,281606_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
592147,592147.jpg,592147_output.jpg,0,Amanita phalloides,0,Amanita phalloides
190106,190106.jpg,190106_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
118789,118789.jpg,118789_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
214126,214126.jpg,214126_output.jpg,2,Coprinus comatus,2,Coprinus comatus
479670,479670.jpg,479670_output.jpg,0,Amanita phalloides,0,Amanita phalloides
540950,540950.jpg,540950_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
108629,108629.jpg,108629_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
588533,588533.jpg,588533_output.jpg,4,Galerina marginata,4,Galerina marginata
173211,173211.jpg,173211_output.jpg,2,Coprinus comatus,8,Pluteus cervinus
63914,63914.jpg,63914_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
219431,219431.jpg,219431_output.jpg,2,Coprinus comatus,2,Coprinus comatus
581479,581479.jpg,581479_output.jpg,0,Amanita phalloides,2,Coprinus comatus
628792,628792.jpg,628792_output.jpg,0,Amanita phalloides,0,Amanita phalloides
622732,622732.jpg,622732_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
186424,186424.jpg,186424_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
601437,601437.jpg,601437_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
123305,123305.jpg,123305_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
124167,124167.jpg,124167_output.jpg,4,Galerina marginata,4,Galerina marginata
230271,230271.jpg,230271_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
512225,512225.jpg,512225_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
126871,126871.jpg,126871_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
690378,690378.jpg,690378_output.jpg,4,Galerina marginata,4,Galerina marginata
603668,603668.jpg,603668_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
362793,362793.jpg,362793_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
514418,514418.jpg,514418_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
328944,328944.jpg,328944_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
467778,467778.jpg,467778_output.jpg,0,Amanita phalloides,0,Amanita phalloides
278177,278177.jpg,278177_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
419193,419193.jpg,419193_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
110335,110335.jpg,110335_output.jpg,2,Coprinus comatus,2,Coprinus comatus
506161,506161.jpg,506161_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
486803,486803.jpg,486803_output.jpg,0,Amanita phalloides,0,Amanita phalloides
69467,69467.jpg,69467_output.jpg,0,Amanita phalloides,0,Amanita phalloides
291635,291635.jpg,291635_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
334942,334942.jpg,334942_output.jpg,3,Fuligo septica,9,Schizophyllum commune
103867,103867.jpg,103867_output.jpg,0,Amanita phalloides,0,Amanita phalloides
587894,587894.jpg,587894_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
178765,178765.jpg,178765_output.jpg,2,Coprinus comatus,2,Coprinus comatus
279141,279141.jpg,279141_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
123530,123530.jpg,123530_output.jpg,8,Pluteus cervinus,7,Pleurotus ostreatus
645452,645452.jpg,645452_output.jpg,2,Coprinus comatus,2,Coprinus comatus
493905,493905.jpg,493905_output.jpg,4,Galerina marginata,1,Coprinellus micaceus
445484,445484.jpg,445484_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
400092,400092.jpg,400092_output.jpg,4,Galerina marginata,4,Galerina marginata
425868,425868.jpg,425868_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
333726,333726.jpg,333726_output.jpg,2,Coprinus comatus,2,Coprinus comatus
323119,323119.jpg,323119_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
373518,373518.jpg,373518_output.jpg,3,Fuligo septica,3,Fuligo septica
213651,213651.jpg,213651_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
512221,512221.jpg,512221_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
239904,239904.jpg,239904_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
626295,626295.jpg,626295_output.jpg,2,Coprinus comatus,7,Pleurotus ostreatus
416665,416665.jpg,416665_output.jpg,3,Fuligo septica,3,Fuligo septica
514075,514075.jpg,514075_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
471531,471531.jpg,471531_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
99182,99182.jpg,99182_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
298057,298057.jpg,298057_output.jpg,4,Galerina marginata,4,Galerina marginata
86529,86529.jpg,86529_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
621453,621453.jpg,621453_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
685045,685045.jpg,685045_output.jpg,2,Coprinus comatus,2,Coprinus comatus
680621,680621.jpg,680621_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
62179,62179.jpg,62179_output.jpg,0,Amanita phalloides,0,Amanita phalloides
425265,425265.jpg,425265_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
330769,330769.jpg,330769_output.jpg,7,Pleurotus ostreatus,5,Hypholoma fasciculare
251261,251261.jpg,251261_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
609414,609414.jpg,609414_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
291634,291634.jpg,291634_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
254942,254942.jpg,254942_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
302193,302193.jpg,302193_output.jpg,4,Galerina marginata,4,Galerina marginata
153554,153554.jpg,153554_output.jpg,3,Fuligo septica,3,Fuligo septica
464224,464224.jpg,464224_output.jpg,4,Galerina marginata,4,Galerina marginata
213493,213493.jpg,213493_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
442213,442213.jpg,442213_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
72181,72181.jpg,72181_output.jpg,0,Amanita phalloides,0,Amanita phalloides
495996,495996.jpg,495996_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
611089,611089.jpg,611089_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
679747,679747.jpg,679747_output.jpg,4,Galerina marginata,4,Galerina marginata
633822,633822.jpg,633822_output.jpg,2,Coprinus comatus,2,Coprinus comatus
176476,176476.jpg,176476_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
499808,499808.jpg,499808_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
304139,304139.jpg,304139_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
286366,286366.jpg,286366_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
279782,279782.jpg,279782_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
479669,479669.jpg,479669_output.jpg,0,Amanita phalloides,0,Amanita phalloides
573839,573839.jpg,573839_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
175375,175375.jpg,175375_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
116350,116350.jpg,116350_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
392738,392738.jpg,392738_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
63852,63852.jpg,63852_output.jpg,4,Galerina marginata,2,Coprinus comatus
316739,316739.jpg,316739_output.jpg,9,Schizophyllum commune,7,Pleurotus ostreatus
315960,315960.jpg,315960_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
493711,493711.jpg,493711_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
120602,120602.jpg,120602_output.jpg,2,Coprinus comatus,2,Coprinus comatus
487738,487738.jpg,487738_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
500708,500708.jpg,500708_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
151201,151201.jpg,151201_output.jpg,2,Coprinus comatus,2,Coprinus comatus
395263,395263.jpg,395263_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
83785,83785.jpg,83785_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
191125,191125.jpg,191125_output.jpg,4,Galerina marginata,4,Galerina marginata
467240,467240.jpg,467240_output.jpg,4,Galerina marginata,4,Galerina marginata
144387,144387.jpg,144387_output.jpg,4,Galerina marginata,4,Galerina marginata
378994,378994.jpg,378994_output.jpg,2,Coprinus comatus,2,Coprinus comatus
63951,63951.jpg,63951_output.jpg,0,Amanita phalloides,0,Amanita phalloides
104209,104209.jpg,104209_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
638909,638909.jpg,638909_output.jpg,3,Fuligo septica,3,Fuligo septica
696529,696529.jpg,696529_output.jpg,0,Amanita phalloides,0,Amanita phalloides
373524,373524.jpg,373524_output.jpg,3,Fuligo septica,3,Fuligo septica
57386,57386.jpg,57386_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
245094,245094.jpg,245094_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
415550,415550.jpg,415550_output.jpg,4,Galerina marginata,4,Galerina marginata
143398,143398.jpg,143398_output.jpg,3,Fuligo septica,3,Fuligo septica
123537,123537.jpg,123537_output.jpg,4,Galerina marginata,4,Galerina marginata
574537,574537.jpg,574537_output.jpg,4,Galerina marginata,4,Galerina marginata
129616,129616.jpg,129616_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
561748,561748.jpg,561748_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
519905,519905.jpg,519905_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
252708,252708.jpg,252708_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
81888,81888.jpg,81888_output.jpg,4,Galerina marginata,4,Galerina marginata
664498,664498.jpg,664498_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
180788,180788.jpg,180788_output.jpg,2,Coprinus comatus,2,Coprinus comatus
220288,220288.jpg,220288_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
121400,121400.jpg,121400_output.jpg,2,Coprinus comatus,2,Coprinus comatus
297286,297286.jpg,297286_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
458380,458380.jpg,458380_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
468609,468609.jpg,468609_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
342302,342302.jpg,342302_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
696526,696526.jpg,696526_output.jpg,0,Amanita phalloides,0,Amanita phalloides
279786,279786.jpg,279786_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
392137,392137.jpg,392137_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
123307,123307.jpg,123307_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
297967,297967.jpg,297967_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
112895,112895.jpg,112895_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
398671,398671.jpg,398671_output.jpg,4,Galerina marginata,4,Galerina marginata
587892,587892.jpg,587892_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
519272,519272.jpg,519272_output.jpg,4,Galerina marginata,4,Galerina marginata
229367,229367.jpg,229367_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
497849,497849.jpg,497849_output.jpg,0,Amanita phalloides,0,Amanita phalloides
684843,684843.jpg,684843_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
123528,123528.jpg,123528_output.jpg,8,Pluteus cervinus,4,Galerina marginata
676071,676071.jpg,676071_output.jpg,8,Pluteus cervinus,0,Amanita phalloides
63553,63553.jpg,63553_output.jpg,4,Galerina marginata,4,Galerina marginata
497564,497564.jpg,497564_output.jpg,4,Galerina marginata,4,Galerina marginata
495995,495995.jpg,495995_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
139393,139393.jpg,139393_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
498302,498302.jpg,498302_output.jpg,3,Fuligo septica,3,Fuligo septica
544616,544616.jpg,544616_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
550279,550279.jpg,550279_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
264770,264770.jpg,264770_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
136218,136218.jpg,136218_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
492441,492441.jpg,492441_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
279234,279234.jpg,279234_output.jpg,4,Galerina marginata,4,Galerina marginata
122443,122443.jpg,122443_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
141843,141843.jpg,141843_output.jpg,2,Coprinus comatus,2,Coprinus comatus
299181,299181.jpg,299181_output.jpg,4,Galerina marginata,4,Galerina marginata
185221,185221.jpg,185221_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
104139,104139.jpg,104139_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
605437,605437.jpg,605437_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
114845,114845.jpg,114845_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
586430,586430.jpg,586430_output.jpg,0,Amanita phalloides,0,Amanita phalloides
295696,295696.jpg,295696_output.jpg,2,Coprinus comatus,2,Coprinus comatus
117865,117865.jpg,117865_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
186402,186402.jpg,186402_output.jpg,4,Galerina marginata,4,Galerina marginata
149023,149023.jpg,149023_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
274068,274068.jpg,274068_output.jpg,2,Coprinus comatus,2,Coprinus comatus
276205,276205.jpg,276205_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
382637,382637.jpg,382637_output.jpg,0,Amanita phalloides,0,Amanita phalloides
215885,215885.jpg,215885_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
94751,94751.jpg,94751_output.jpg,2,Coprinus comatus,2,Coprinus comatus
133160,133160.jpg,133160_output.jpg,4,Galerina marginata,4,Galerina marginata
557360,557360.jpg,557360_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
252843,252843.jpg,252843_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
109493,109493.jpg,109493_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
124392,124392.jpg,124392_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
107124,107124.jpg,107124_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
128674,128674.jpg,128674_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
470679,470679.jpg,470679_output.jpg,4,Galerina marginata,4,Galerina marginata
263949,263949.jpg,263949_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
606188,606188.jpg,606188_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
577992,577992.jpg,577992_output.jpg,4,Galerina marginata,4,Galerina marginata
482622,482622.jpg,482622_output.jpg,2,Coprinus comatus,2,Coprinus comatus
67844,67844.jpg,67844_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
284861,284861.jpg,284861_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
152580,152580.jpg,152580_output.jpg,0,Amanita phalloides,2,Coprinus comatus
446729,446729.jpg,446729_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
626291,626291.jpg,626291_output.jpg,2,Coprinus comatus,0,Amanita phalloides
152319,152319.jpg,152319_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
110464,110464.jpg,110464_output.jpg,2,Coprinus comatus,2,Coprinus comatus
418173,418173.jpg,418173_output.jpg,0,Amanita phalloides,0,Amanita phalloides
220290,220290.jpg,220290_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
462672,462672.jpg,462672_output.jpg,3,Fuligo septica,3,Fuligo septica
145042,145042.jpg,145042_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
390119,390119.jpg,390119_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
128612,128612.jpg,128612_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
623182,623182.jpg,623182_output.jpg,3,Fuligo septica,3,Fuligo septica
281527,281527.jpg,281527_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
418067,418067.jpg,418067_output.jpg,0,Amanita phalloides,0,Amanita phalloides
393974,393974.jpg,393974_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
211975,211975.jpg,211975_output.jpg,2,Coprinus comatus,2,Coprinus comatus
144611,144611.jpg,144611_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
326577,326577.jpg,326577_output.jpg,3,Fuligo septica,3,Fuligo septica
179220,179220.jpg,179220_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
600232,600232.jpg,600232_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
370321,370321.jpg,370321_output.jpg,2,Coprinus comatus,2,Coprinus comatus
191699,191699.jpg,191699_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
185998,185998.jpg,185998_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
84448,84448.jpg,84448_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
104211,104211.jpg,104211_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
462464,462464.jpg,462464_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
697639,697639.jpg,697639_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
571078,571078.jpg,571078_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
315619,315619.jpg,315619_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
544615,544615.jpg,544615_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
153553,153553.jpg,153553_output.jpg,3,Fuligo septica,3,Fuligo septica
65261,65261.jpg,65261_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
686037,686037.jpg,686037_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
113511,113511.jpg,113511_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
190107,190107.jpg,190107_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
290208,290208.jpg,290208_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
197456,197456.jpg,197456_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
129534,129534.jpg,129534_output.jpg,0,Amanita phalloides,0,Amanita phalloides
283560,283560.jpg,283560_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
590571,590571.jpg,590571_output.jpg,0,Amanita phalloides,0,Amanita phalloides
497050,497050.jpg,497050_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
114966,114966.jpg,114966_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
102637,102637.jpg,102637_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
78442,78442.jpg,78442_output.jpg,4,Galerina marginata,4,Galerina marginata
